,ECC Actual Boiling Point,ECC Predicted Boiling Point
1532,425.1499856199324,418.6130916881561
1533,413.6499884225428,427.09398547634476
1534,367.4499990467727,375.8185157257318
1535,446.15001066237687,463.6831033086777
1536,567.1500002226234,564.6555788916348
1537,543.1500028967857,545.5911564557255
1538,424.149982688874,426.7728819429874
1539,663.1499895259738,615.8441918706893
1540,473.1500167813897,482.19261356681585
1541,573.1500178089738,582.614156538248
1542,484.1500125132501,485.00174921929835
1543,531.9999884703756,532.8274826811254
1544,376.650007757619,367.37334675930435
1545,407.1500058804452,405.15065719440577
1546,501.14998932167885,458.61656783044333
1547,548.1500175520778,504.45770255818957
1548,300.1500025903433,323.40876006558534
1549,380.3500003476441,370.75824167512354
1550,494.65000677958125,468.796334798187
1551,340.1499920484423,356.38658582344647
1552,455.15000053212043,445.386481589824
1553,448.15001652449365,449.8080352579057
1554,572.1500148779153,554.7598215186596
1555,422.15001333653925,416.4677403835952
1556,476.64999053031204,475.66930127397177
1557,360.64999737046656,375.2596787463873
1558,494.65000677958125,473.9569924946129
1559,474.14998320266596,462.30902115046973
1560,385.14999616183337,372.95277165614067
1561,606.1500050045549,592.3853425347804
1562,367.249998460561,362.84021919719873
1563,478.14999492689964,482.235512560755
1564,415.1499928191304,390.5693986838311
1565,440.64999454155566,429.40771989583965
1566,519.1500055709481,458.84088393151757
1567,529.1499983717501,526.7805865345895
1568,411.649982560426,431.1030151167512
1569,425.1499856199324,398.5147852434218
1570,459.45001313567155,461.50303120136255
1571,633.1500111235678,595.1356609283388
1572,384.44999411009246,388.2434152324497
1573,479.14999785795806,469.2976141060888
1574,325.7500046058744,335.4194926044345
1575,549.149983973354,585.5198970741034
1576,404.74999884590505,401.39343552097677
1577,493.15000238299365,484.29126886010164
1578,452.6499932044744,443.64237279027697
1579,541.3499976208806,504.23174351692194
1580,413.7499887156486,414.727866718769
1581,353.3499942286312,384.0218073859065
1582,629.1499993993342,585.2479722172022
1583,442.6500004036724,418.9701573568582
1584,460.1500151874125,484.7117155104875
1585,673.1499823267758,663.9634274706244
1586,331.0500018855929,329.58073872551324
1587,413.14998695701354,416.9541237004101
1588,379.14999683037394,377.9089198082685
1589,658.1500113804639,653.7839160713554
1590,513.1499879845976,532.4816255155206
1591,433.15000906839964,440.68613922581073
1592,456.15000346317885,467.6309060445427
1593,510.65001716673373,505.39005286306144
1594,456.15000346317885,459.0538089805841
1595,416.34999633640047,432.52934277310965
1596,435.1500149305164,437.983721666336
1597,505.15000104591246,473.42865943819277
1598,299.1499996592849,316.29508459657427
1599,582.1500076787173,597.488533834219
1600,343.2500011347234,360.2431141041219
1601,442.1499989381432,436.3822200755775
1602,557.1500074218213,615.6709894645214
1603,472.1500138503312,467.67161445155733
1604,530.6500027683377,519.0811116121708
1605,577.1499930234253,571.359322527498
1606,538.1499882414937,516.711115618497
1607,372.6499960333854,390.142617586255
1608,425.1499856199324,448.3473518966138
1609,396.15001014858484,404.34631018549203
1610,420.1500074744224,429.2148022073507
1611,483.15000958219173,485.643919776231
1612,520.3500090882183,507.62547380000353
1613,529.1499983717501,522.4331112143396
1614,622.1500153917074,585.5018247319758
1615,449.14998294577,435.30196864351626
1616,620.1500095295906,609.1149644069374
1617,521.150011433065,531.003782556653
1618,509.1500127701461,492.69410473421215
1619,428.6499958786368,441.508047439903
1620,489.1499906587601,496.22573246419427
1621,451.64999027341605,436.5615926349163
1622,501.14998932167885,502.08204754829404
1623,503.1499951837956,511.8807254107296
1624,353.64999510794877,364.7563438349962
1625,496.1500111761689,498.83139910116785
1626,558.650011818409,558.9044849994779
1627,388.6500064205378,374.968421959877
1628,670.1500100433826,671.9561854724586
1629,546.1500116899609,565.6369618338347
1630,544.1500058278441,583.4660757932068
1631,517.1499997088313,512.9914990206063
1632,623.1499818129837,577.6857010558248
1633,618.650005133003,608.4382555961608
1634,413.14998695701354,440.6490452872216
1635,480.1500007890164,475.8040953893959
1636,430.2500005683302,427.0657999245822
1637,468.1500021260976,439.3013962112367
1638,394.150004286468,395.82525563701984
1639,467.14999919503924,482.4665464617311
1640,690.1499956449866,772.4244974747301
1641,360.7499976635724,372.61491013281045
1642,574.1499842302501,568.6192998924852
1643,393.1500013554096,392.3761765243113
1644,370.65000842615956,367.7592551558464
1645,523.1500172951818,504.283222309649
1646,515.1499938467144,527.0190684311092
1647,402.6499926906824,395.69082661941644
1648,400.64998682856555,407.7117453874647
1649,467.14999919503924,499.3793744203448
1650,416.34999633640047,422.4825079219043
1651,331.6500036442279,344.33881411068137
1652,447.65001505896447,442.0334232039749
1653,417.3499992674589,409.97611858159297
1654,194.7500039899349,259.48852890059345
1655,565.1499943605065,541.7706633299589
1656,557.1500074218213,536.5472088083625
1657,632.1500081925094,597.9096011509
1658,596.6500136692821,594.581990083158
1659,544.1500058278441,521.216021119058
1660,516.1499967777729,505.70801655516027
1661,385.14999616183337,388.99159194163974
1662,445.15000773131845,438.72746243700385
1663,537.1499853104353,517.2039976765216
1664,456.15000346317885,455.2916584865749
1665,416.1499957501888,412.01518991053103
1666,441.649997472614,444.5378847250342
1667,369.15000402957196,385.2986457395553
1668,429.14999734416597,432.5738116876781
1669,523.1500172951818,519.2717291843891
1670,365.14999230533834,358.2215127059072
1671,469.1500050571561,443.38457721903916
1672,354.14999657347795,359.79227306015787
1673,417.1499986812472,413.2740471965074
1674,489.1499906587601,477.508335506916
1675,555.6500030252338,573.0021166817843
1676,500.1499863906204,491.1199124604463
1677,392.4499993036687,394.3914799851179
1678,453.1499946700036,451.89106436446303
1679,453.6499961355328,441.1267392759025
1680,414.14998988807196,427.75711264818904
1681,526.1499895785748,533.8180660884082
1682,407.1500058804452,423.6800652837753
1683,546.1500116899609,545.1950983397662
1684,452.14999173894523,471.74928248226644
1685,423.15001626759766,420.0052096787095
1686,463.1499874708056,463.1737918487191
1687,472.1500138503312,486.14505304500454
1688,409.150011742562,394.7507362407446
1689,510.8500177529454,515.6857018791139
1690,389.00000744640823,400.0716718804836
1691,358.84999209456146,340.7463428288698
1692,361.2499991291016,355.05666224665936
1693,350.6500045696646,353.6380564092099
1694,363.1500046981126,369.72547121465203
1695,379.14999683037394,384.2358824931085
1696,557.1500074218213,559.3419452083111
1697,420.1500074744224,417.71914967402813
1698,432.5500073097646,439.8741981822252
1699,310.8499974428862,322.0492453104257
1700,603.1499962113797,645.2260961723327
1701,513.1499879845976,523.0956907394528
1702,408.1500088115036,410.5615894469619
1703,281.15000166490665,301.2390163701027
1704,458.3899881228804,462.66747419089074
1705,593.1500034105778,606.3574900960922
1706,499.149983459562,499.14136715099215
1707,469.1500050571561,466.7874205492437
1708,416.1499957501888,400.6890522953868
1709,384.14999323077495,377.94667092293497
1710,318.25000087782735,352.86131079554553
1711,493.15000238299365,495.6213860414922
1712,669.1500071123241,730.268039483428
1713,279.04999550968404,322.9252975313365
1714,408.1500088115036,421.76169529438016
1715,583.1500106097758,528.1849718119204
1716,555.1500015597045,533.0668043026328
1717,471.95001326411955,461.55465603321784
1718,635.1500169856846,633.7729775351286
1719,490.64999505534763,501.6520353350043
1720,552.1499927665293,561.8524308434129
1721,427.6499929475784,428.634187142998
1722,505.15000104591246,497.2938991583883
1723,426.64999001652,421.8926923924684
1724,385.14999616183337,376.62687881067393
1725,546.1500116899609,545.7802771268784
1726,372.24999486096203,367.27013360537586
1727,414.9499922329187,440.51067321315406
1728,390.54999373465773,391.87982603698964
1729,404.6499985527992,424.5588922481238
1730,424.149982688874,421.0142670357227
1731,493.15000238299365,468.5881925305723
1732,341.1499949795007,333.7758039604872
1733,557.1500074218213,590.4241100612282
1734,420.6500089399516,425.67338985577226
1735,362.15000176705416,346.0254382583498
1736,354.14999657347795,359.97745067484675
1737,389.150007886067,399.987662871927
1738,538.1499882414937,509.4944095444679
1739,441.14999600708484,451.5690480865537
1740,438.1499872139096,416.10483314976096
1741,375.15000336103134,381.9732617685198
1742,373.64999896444374,373.6893382546305
1743,359.14999297387897,363.0390332154929
1744,378.64999536484476,377.5635372698307
1745,448.15001652449365,445.97253661170595
1746,431.1500032062828,437.13862974062556
1747,460.1500151874125,477.2065456482768
1748,443.1500018692016,403.85850298717617
1749,293.75000208646054,333.8006671220809
1750,551.1499898354708,546.837089278847
1751,469.1500050571561,457.10805665463204
1752,563.1499884983897,577.7338574583829
1753,348.64999870754775,370.1245231327414
1754,550.1499869044125,558.6332903382182
1755,472.1500138503312,486.9565194614231
1756,421.1500104054808,423.0118632522225
1757,419.65000600889323,423.0079567055404
1758,467.14999919503924,457.1546796463429
1759,445.6500091968477,442.02929759860035
1760,493.7500041416287,499.3177093984186
1761,500.1499863906204,487.3398721732199
1762,535.6500174236297,496.561914537549
1763,440.1499930760264,446.3275212228298
1764,350.25000339724124,358.2885994304716
1765,418.15000161230563,404.3489023800194
1766,432.65000760287046,431.11561099156734
1767,430.1500002752244,427.8705850508809
1768,475.5499873061478,431.0370784503221
1769,338.85000649295745,336.2158074612915
1770,670.1500100433826,661.9767841887474
1771,564.1499914294482,537.9236641024053
1772,508.6500113046169,500.95550171256065
1773,506.1500039769709,519.8142280362546
1774,502.14999225273726,507.4641735827923
1775,393.1500013554096,414.0169847519696
1776,568.1500031536817,593.3791022931039
1777,312.15000125326213,341.9114247395843
1778,538.1499882414937,552.4275401298701
1779,313.97999931514255,317.52106482379133
1780,505.65000251144164,479.038825571537
1781,429.3499979303777,440.77591677993536
1782,409.7500135011971,382.99891282148656
1783,428.6499958786368,444.1144807823002
1784,327.3499910406768,335.09908275693647
1785,498.1500170382857,512.5563024182618
1786,567.1500002226234,558.2230664268136
1787,504.1499981148541,506.67300660520783
1788,429.14999734416597,429.2172118529677
1789,392.14999842435117,389.3644846008717
1790,450.1499858768284,419.8840337119996
1791,507.15000690802924,474.5152635723352
1792,494.65000677958125,493.6542389832437
1793,559.1500132839382,546.4760440438986
1794,587.1499858242273,614.0839822572469
1795,494.15000531405207,492.49757257729766
1796,449.6499844112992,449.32847927033896
1797,397.2500133727491,408.29254300072785
1798,441.649997472614,454.2988114728034
1799,418.6500030778348,430.60717576637865
1800,475.14998613372444,477.9719002099335
1801,473.1500167813897,463.02406523242587
1802,476.1499890647828,442.3551474036276
1803,391.0499952001869,406.51301971256726
1804,426.14998855099077,438.5782104478776
1805,489.1499906587601,490.17931094482543
1806,487.64998626217243,488.3807295504212
1807,562.1499855673313,546.795760205537
1808,443.1500018692016,434.1831628815829
1809,385.6499976273626,400.5077447175979
1810,580.1500018166005,571.5034266373515
1811,621.150012460649,607.0181711125373
1812,568.1500031536817,586.8148625345527
1813,502.14999225273726,494.0696837934852
1814,472.1500138503312,473.9051486040652
1815,505.9500033907592,501.3590443338453
1816,426.14998855099077,432.59695888951416
1817,526.6499910441041,501.0151586964726
1818,552.1499927665293,557.8056865981221
1819,321.64999258853493,323.674660808444
1820,456.15000346317885,445.5612539166211
1821,481.1500037200749,475.3795231336355
1822,483.15000958219173,454.4061502321064
1823,525.6499881130457,541.842916188687
1824,449.6499844112992,443.9963351275027
1825,606.1500050045549,678.1998328346014
1826,518.1500026398896,517.4719429671765
1827,615.1499948742985,599.8910600437223
1828,491.64999798640605,489.7063267180323
1829,499.149983459562,492.51911334872244
1830,548.1500175520778,510.78773206472397
1831,245.75000743478532,268.6349960160255
1832,447.15001359343523,428.92330810725684
1833,452.14999173894523,468.84043861493467
1834,547.1500146210193,533.5519462868571
1835,487.14998479664325,484.704231005162
1836,544.1500058278441,548.1765236538648
1837,346.14999137990173,358.87315755128856
1838,467.6500006605684,421.2375608628988
1839,466.1499962639809,465.6156756033003
1840,419.15000454336405,425.3820783045888
1841,510.15001570120455,515.7313025969266
1842,406.650004414916,384.7287280413508
1843,509.65001423567526,523.2114267486334
1844,505.65000251144164,480.07322071731085
1845,382.4500065028667,396.19856815874573
1846,606.6500064700841,624.1537452515959
1847,431.65000467181204,454.43583268493416
1848,543.1500028967857,524.4210323385894
1849,425.9499879647791,401.22099982023235
1850,379.14999683037394,384.6048868605494
1851,377.44999184757467,396.7015999361872
1852,353.44999452173704,367.4651871161162
1853,384.6499946963042,390.2920521242916
1854,285.7499968928844,310.1794040206074
1855,513.1499879845976,526.3330861356853
1856,398.1500160107016,388.0898733439296
1857,467.14999919503924,485.13734654992817
1858,693.1500044381619,697.563598973751
1859,545.6500102244318,562.9101922497152
1860,379.6499982959032,386.9459671068191
1861,431.1500032062828,417.4110071133077
1862,482.15000665113325,500.17371774896975
1863,486.649983331114,450.6156316374242
1864,521.150011433065,512.9742298936843
1865,493.15000238299365,487.92311594188214
1866,393.35000194162126,405.6627433978021
1867,356.7500041942298,363.4717288977652
1868,420.1500074744224,446.17954707607623
1869,428.4499952924251,434.3934957361221
1870,646.150012717545,597.255674444139
1871,394.150004286468,385.79410173721607
1872,444.15000480026004,426.7218777774274
1873,432.4500070166588,437.9309650312364
1874,528.1499954406917,491.72130159080024
1875,518.9500049847364,501.28255634039635
1876,540.6499955691397,538.0460814017057
1877,309.4499933394044,321.53546140216287
1878,423.65001773312684,435.34651057764887
1879,432.1500061373412,444.5552633813023
1880,478.14999492689964,493.2454024435579
1881,571.1500119468569,522.8853943946957
1882,603.1499962113797,727.5405397036672
1883,450.6499873423576,474.0283691185712
1884,278.14999287173146,274.27433346524833
1885,499.149983459562,498.5087986667454
1886,607.1500079356133,578.6416001701355
1887,493.15000238299365,495.65650845184916
1888,497.15001410722726,481.18910569667815
1889,371.1499916367978,378.8922377689182
1890,415.04999252602454,399.7350151799619
1891,310.64999685667453,321.7194341940433
1892,477.1499919958412,471.68250609084964
1893,498.1500170382857,508.836247702986
1894,509.65001423567526,525.12859191522
1895,556.8500065425038,596.3630832919478
1896,436.15001786157484,427.2864285376668
1897,528.649996906221,517.3631438165903
1898,306.15000192180275,326.8567621397227
1899,444.6500062657892,456.3812564228475
1900,497.15001410722726,507.85274719342584
1901,330.1499992476403,367.92411507681004
1902,484.1500125132501,473.0039411433041
1903,488.6499891932308,471.4074048829079
1904,514.2499912087619,522.100288040936
1905,568.6500046192109,543.9678220152855
1906,460.0500148943067,482.10163118988277
1907,593.1500034105778,538.7221695461869
1908,454.14999760106207,464.8569293121993
1909,467.14999919503924,453.89176391243933
1910,471.15001091927286,448.3267968893051
1911,415.1499928191304,398.33676354601977
1912,466.64999772951006,459.8317959268391
1913,481.1500037200749,498.40547598347064
1914,459.15001225635405,462.6335200935602
1915,611.1499831500649,588.4903694535792
1916,294.2500035519898,331.86763845518226
1917,428.1499944131076,438.13293714568016
1918,483.15000958219173,488.43878010392183
1919,634.1500140546261,658.6614769175649
1920,411.649982560426,380.7534699493646
1921,367.4499990467727,390.6115127174556
1922,522.1500143641233,459.82555275410414
1923,505.75000280454753,493.60768901109697
1924,470.15000798821444,495.84800225883725
1925,552.1499927665293,567.2554404732584
1926,405.1500000183284,403.0687598910927
1927,368.35000168472527,379.9613902272284
1928,523.6499822509288,526.5947152340411
1929,430.1500002752244,423.22022457852955
1930,279.2499960958957,305.7887011183798
1931,399.6499838975071,402.30241956531995
1932,333.1500080408156,338.5241566879302
1933,280.54999990627164,313.2688982896507
1934,513.1499879845976,525.0260724471509
1935,463.1499874708056,459.42668338492507
1936,409.150011742562,426.23071167916055
1937,494.15000531405207,518.2633655132353
1938,588.1499887552857,535.2451239404082
1939,389.150007886067,387.86134036302565
1940,515.6499953122436,467.88092503219843
1941,498.1500170382857,522.745488909781
1942,446.15001066237687,460.48488290861246
1943,540.1499941036104,513.9132979984581
1944,362.15000176705416,373.8446508675813
1945,410.65001613914967,424.92063116893166
1946,430.2500005683302,429.1241849282384
1947,446.65001212790605,440.2242904825508
1948,556.150004490763,568.3506609159707
1949,430.6500017407536,415.8499583610892
1950,451.14998880788676,434.21737254738804
1951,476.64999053031204,475.9612334914505
1952,276.88000010222197,273.23318400979036
1953,402.1499912251532,408.2167852029204
1954,438.1499872139096,389.46181967988605
1955,437.14998428285116,409.1557072685659
1956,502.14999225273726,469.65022558137775
1957,456.75000522181386,428.4962166765332
1958,435.65001639604566,434.41697152599687
1959,464.14999040186404,490.87997017264365
1960,612.1499860811234,557.1733371725678
1961,372.84999661959705,374.47028249323364
1962,312.6500027187913,294.1359835025668
1963,427.1499914820492,431.3628187260031
1964,396.650011614114,408.9401170054078
1965,496.1500111761689,483.65369853571053
1966,375.15000336103134,407.0155403530597
1967,494.15000531405207,466.9522622153163
1968,583.1500106097758,578.0824163478612
1969,561.1499826362729,560.2966394998133
1970,446.15001066237687,479.460769122988
1971,525.1499866475165,495.5546461598575
1972,388.15000495500857,411.31150037080045
1973,476.1499890647828,495.6553036290407
1974,612.1499860811234,674.5248677001894
1975,458.1500093252957,427.1313349834084
1976,460.1500151874125,443.76807596996423
1977,486.649983331114,482.879289548099
1978,335.14999564804134,306.91349448457356
1979,403.8499962079525,402.406837542057
1980,514.1499909156561,490.0504314140975
1981,418.6500030778348,420.8751282562315
1982,607.1500079356133,604.3832601401209
1983,415.1499928191304,421.310799485743
1984,491.64999798640605,484.8823622319102
1985,293.25000062093136,321.03303203612563
1986,447.25001388654107,417.06745006397364
1987,513.1499879845976,495.3608887463808
1988,500.64998785614966,484.82595461860296
1989,693.1500044381619,619.8068175780772
1990,455.6500019976496,448.56462160974735
1991,486.649983331114,467.34861240953205
1992,595.1500092726945,558.3550492890179
1993,563.1499884983897,555.8471923582256
1994,444.6500062657892,454.43842487946154
1995,347.64999577648933,361.9594389595091
1996,445.1999896229803,454.9230922365188
1997,583.1500106097758,553.6158240070938
1998,489.64999212428927,492.6994716721773
1999,469.65000652268526,469.356869482398
2000,424.149982688874,413.8634246085584
2001,415.1499928191304,377.10004558637735
2002,545.1500087589025,527.8765371729434
2003,391.14999549329275,412.24184263765807
2004,504.6499995803833,494.38834117144347
2005,411.15001760467885,417.8165577726066
2006,478.14999492689964,483.1373406878114
2007,321.5499922954291,344.71491963073606
2008,354.14999657347795,374.1545458978414
2009,397.65001454517244,396.4534064376354
2010,464.14999040186404,461.8269459879398
2011,385.9499985066801,376.3086595501005
2012,499.24998375266784,511.9755413147807
2013,570.1500090157986,554.8156814852357
2014,433.15000906839964,435.2075908568501
2015,424.149982688874,428.51082058936356
2016,554.1499986286461,535.7478636395931
2017,522.1500143641233,519.425654425621
2018,504.6499995803833,479.3128314860165
2019,347.14999431096015,368.7611383406817
2020,415.1499928191304,436.4176345641911
2021,511.1499821224808,532.5426698711514
2022,369.65000549510114,363.1248494582623
2023,471.5500120916962,471.8200384399295
2024,451.14998880788676,462.5276782353222
2025,496.1500111761689,476.7501003527641
2026,528.649996906221,545.3380706463754
2027,438.1499872139096,437.2457859510183
2028,505.65000251144164,522.9920029583573
2029,433.15000906839964,436.33837182730434
2030,461.1500181184709,447.74293245434757
2031,495.1500082451104,490.7217367771268
2032,446.15001066237687,426.9609438304603
2033,480.1500007890164,445.73376263692967
2034,474.64998466819526,483.5281048853695
2035,444.15000480026004,466.8467124353349
2036,479.14999785795806,513.7062510243057
2037,602.1499932803214,574.2494733864069
2038,493.15000238299365,502.40450194358823
2039,553.1499956975877,568.686660440415
2040,501.14998932167885,497.08747285053136
2041,569.1500060847401,556.5957889299094
2042,360.64999737046656,348.64811845377085
2043,443.1500018692016,446.393530908823
2044,398.1500160107016,399.9998571391403
2045,436.15001786157484,442.59738980770106
2046,423.15001626759766,443.84463698297736
2047,502.64999371826644,514.3441499367357
2048,427.6499929475784,435.13332996010774
2049,362.15000176705416,359.551764870733
2050,518.1500026398896,519.0437621051072
2051,585.550017644316,557.4229545526206
2052,363.8500067498535,351.5197223433852
2053,602.1499932803214,548.8578692069649
2054,439.64999161049724,438.0749596117437
2055,473.1500167813897,479.7516790665686
2056,444.5500059726834,450.82881225496527
2057,496.1500111761689,493.2235695938765
2058,693.1500044381619,704.193191242218
2059,321.14999112300575,346.81671476528044
2060,470.15000798821444,450.7330836063623
2061,530.1500013028085,505.55153562918304
2062,465.1499933329224,465.35645615056154
2063,295.7500079485774,299.11489550381896
2064,535.1500159581005,541.8659173513948
2065,704.1499636602401,718.2110490506886
2066,444.15000480026004,432.5044431017339
2067,568.1500031536817,581.5150660586357
2068,355.5500006769597,350.89671942204234
2069,405.1500000183284,429.97975516140457
2070,477.1499919958412,467.90053078517315
2071,472.1500138503312,473.58265769898884
2072,622.1500153917074,628.3734728443623
2073,460.1500151874125,471.4047031590342
2074,579.9500012303888,589.7448455657064
2075,364.3500082153827,361.5738226412236
2076,400.14998536303636,420.15329335480925
2077,404.14999708727,390.91125802829856
2078,522.350014950335,532.1454799519479
2079,534.1500130270421,522.4454880304634
2080,412.64998549148436,419.4041856461763
2081,336.1499985790997,358.40554026246065
2082,484.1500125132501,503.3120621064305
2083,477.1499919958412,483.08505867987867
2084,464.14999040186404,471.69645282760257
2085,533.1500100959837,534.7390253412723
2086,469.1500050571561,483.419123185873
2087,534.1500130270421,516.707683698982
2088,371.1499916367978,361.73136235088106
2089,414.14998988807196,396.3010876268148
2090,436.15001786157484,446.1980575355887
2091,535.1500159581005,535.6708279994131
2092,472.1500138503312,457.403931928575
2093,449.6499844112992,426.01347847580905
2094,403.6499956217408,395.3237937802076
2095,402.84999327689405,415.02005450472234
2096,416.1499957501888,407.87881415024395
2097,393.1500013554096,403.9122453863919
2098,533.1500100959837,533.481628446579
2099,498.6499819940328,470.8661473636329
2100,336.54999975152305,340.0611089839786
2101,561.1499826362729,564.1089544343948
2102,541.1499970346689,547.5820713821054
2103,375.55000453345474,377.230275979042
2104,249.14999914549284,280.63616299197076
2105,511.1499821224808,467.9881907719373
2106,443.75000362783663,446.4558896166086
2107,445.15000773131845,437.30540642514825
2108,499.149983459562,521.9528250311315
2109,638.1499892690778,647.8280023017526
2110,365.6499937708675,372.1216812318563
2111,464.2499906949699,486.93202139765015
2112,414.74999164670703,412.29339444994923
2113,465.1499933329224,484.04417065501207
2114,495.1500082451104,478.4847166089713
2115,422.15001333653925,415.8688339184224
2116,652.0499935010075,712.4384143871068
2117,387.15000202395015,379.1440457358956
2118,519.1500055709481,511.03946701213715
2119,556.750006249398,562.7977056111395
2120,420.1500074744224,435.73190783724186
2121,348.64999870754775,360.0123905362933
2122,359.14999297387897,388.44624532677227
2123,475.0499858406186,450.9007730354368
2124,512.1499850535392,513.0541498066484
2125,416.1499957501888,408.78531552940603
2126,491.14999652087687,463.8837975807488
2127,370.05000666752454,375.33403091758487
2128,310.1499953911453,316.85138414606445
2129,476.64999053031204,468.89746689453716
2130,543.1500028967857,522.3689270174503
2131,459.15001225635405,445.35406090334055
2132,481.1500037200749,460.9966770337522
2133,593.1500034105778,594.979399061054
2134,519.1500055709481,496.24256347373125
2135,372.1499945678562,367.47681548170743
2136,385.14999616183337,401.7094641946256
2137,521.6500128985941,507.6263500347733
2138,377.14999096825716,376.78113263994453
2139,361.14999883599575,372.29039293482896
2140,505.15000104591246,499.1987240186333
2141,456.15000346317885,426.0356034037471
2142,427.94999382689593,433.4808242037892
2143,346.44999225921924,359.06140198767184
2144,518.1500026398896,517.0064432457089
2145,466.60001583784816,485.6012033312022
2146,613.1499890121818,645.7142319586873
2147,503.1499951837956,503.3287835866212
2148,418.15000161230563,427.02695351645343
2149,317.14999765366315,322.6408863289654
2150,327.6499919199943,356.45120813772076
2151,490.14999358981845,501.61526998445385
2152,481.6500051856041,484.7067501801252
2153,361.14999883599575,366.97524409554893
2154,485.6500169098377,472.79751483544703
2155,610.6500181943178,599.5343959826231
2156,540.6499955691397,525.348453822881
2157,388.15000495500857,376.0177496065199
2158,546.6500131554901,543.2870241089165
2159,526.1499895785748,538.1071987769008
2160,418.15000161230563,429.68128769293423
2161,477.2499922889471,481.7090780130028
2162,421.65001187101,423.9194234150648
2163,420.6500089399516,431.0131645430624
2164,498.6499819940328,481.2901282636821
2165,605.1500020734966,598.298320800662
2166,564.1499914294482,536.6001479923725
2167,346.8499934316426,346.8143963941186
2168,646.150012717545,631.3955335459113
2169,505.15000104591246,505.61137516200534
2170,583.1500106097758,549.8291024297475
2171,217.76999661784618,230.25589484296736
2172,409.65001320809125,418.7856734280288
2173,470.15000798821444,474.9968275979161
2174,385.14999616183337,387.72776932530104
2175,418.15000161230563,432.5103576864302
2176,525.1499866475165,533.9184314793348
2177,482.15000665113325,462.4377181322872
2178,645.1500097864866,672.3570993894339
2179,494.15000531405207,496.4290189307928
2180,461.1500181184709,452.2208937357366
2181,476.1499890647828,490.45656622990964
2182,479.64999932348724,461.3822568422555
2183,562.1499855673313,551.7112547153234
2184,431.05000291317697,435.96425609037277
2185,541.1499970346689,515.8306822237372
2186,543.1500028967857,537.3929214003682
2187,371.5499928092211,398.56962293609973
2188,583.2500109028816,592.2246264740825
2189,504.1499981148541,490.04692647501827
2190,472.1500138503312,476.7103412000835
2191,407.899989823848,415.95948770731684
2192,553.1499956975877,552.399135519415
2193,393.55000252783293,407.1570522683859
2194,328.6499948510527,362.31993654772634
2195,513.1499879845976,506.2885951097309
2196,429.6499988096952,428.46087520748375
2197,368.1500010985136,374.5761973710358
2198,390.1499925622344,391.86985886648296
2199,567.1500002226234,551.114392797947
2200,602.1499932803214,582.9693236982822
2201,505.65000251144164,514.8835819669067
2202,530.1500013028085,496.51335652738805
2203,508.1500098390877,513.2636794459819
2204,486.9499842104316,488.4173853716254
2205,332.55000628218056,332.4506814200431
2206,520.1500085020065,547.2523880499601
2207,529.1499983717501,510.0113515488803
2208,436.649982817322,440.3116218812763
2209,504.1499981148541,473.9455284230411
2210,445.6500091968477,452.04294505789875
2211,443.1500018692016,452.0890204028785
2212,663.1499895259738,611.1007679638266
2213,353.84999569416044,328.72861866675316
2214,433.15000906839964,404.67500775352113
2215,371.1499916367978,401.13804959535594
2216,440.1499930760264,416.26339513331646
2217,389.64999109670515,412.766743774563
2218,404.14999708727,426.1829568842053
2219,413.3499875432252,397.55574628785246
2220,279.8499978545308,271.11158231846986
2221,528.1499954406917,539.1617473223805
2222,525.1499866475165,500.75915210455656
2223,525.1499866475165,502.3882916003466
2224,597.1500151348114,624.2414417481423
2225,461.1500181184709,454.2751531340181
2226,582.1500076787173,577.9932229502499
2227,557.1500074218213,536.1388468958437
2228,428.1499944131076,430.5781869994104
2229,475.6499875992536,472.40149322926993
2230,473.1500167813897,489.9874155302345
2231,355.14999950453637,367.48231020390983
2232,541.1499970346689,547.0733075688779
2233,351.65000750072295,368.7556801282614
2234,308.15000778391953,325.4027053038775
2235,526.1499895785748,506.7074718394875
2236,381.1500026924908,392.5966956080496
2237,341.1499949795007,349.9619959813356
2238,571.1500119468569,574.8024870555103
2239,449.14998294577,432.81207452550524
2240,640.1499951311946,654.278879186958
2241,482.15000665113325,477.1598861467838
2242,572.1500148779153,590.9687264804542
2243,476.4499899441003,457.0107215756177
2244,470.15000798821444,457.131605464071
2245,470.15000798821444,473.37331060856576
2246,428.6499958786368,424.96232534006236
2247,493.15000238299365,509.87053331941365
2248,494.15000531405207,496.20295036017893
2249,363.1500046981126,371.96425105154515
2250,353.14999364241953,379.3128304584324
2251,339.65000883780414,345.5165831706672
2252,466.1499962639809,455.2307236602902
2253,434.15001199945806,430.0830048251152
2254,415.1499928191304,412.132094232738
2255,508.1500098390877,515.1868687266111
2256,394.750006045103,377.0035137225687
2257,514.1499909156561,531.3106107652187
2258,421.45001128479834,419.5416814854741
2259,384.14999323077495,389.18556841380894
2260,499.149983459562,516.2388980971277
2261,346.14999137990173,358.9395323351025
2262,410.15001467362043,423.7930265495181
2263,495.1500082451104,499.8255604670942
2264,471.15001091927286,487.2169437369704
2265,481.1500037200749,502.30143482878805
2266,418.15000161230563,439.3270990978181
2267,482.65000811666243,429.61191910699006
2268,362.15000176705416,370.9488775022328
2269,331.75000393733376,347.4042849431187
2270,575.1499871613084,548.4894124862552
2271,442.6500004036724,446.67290376126766
2272,558.1500103528798,485.5326014506817
