,ECC Outliers removed Actual Boiling Point,ECC Outliers removed Predicted Boiling Point
392,274.14999541044233,227.62065317630766
393,297.1500101327896,334.1061088085174
394,319.1499891519546,374.6209773063659
395,213.1500047087669,208.97885766029353
396,415.1499953508376,319.2805119991302
397,358.15000083446495,362.508207821846
398,330.65000262260435,359.5618030071258
399,420.3999903440475,421.17415871620176
400,408.15000202655784,404.7659876585006
401,177.85000171661372,184.99112393856043
402,558.1499811649321,540.1065477371216
403,512.1499761581421,439.1712823152542
404,431.1500045299529,458.282138967514
405,195.14999743700022,224.2989310264587
406,494.14999332427976,413.2989462852478
407,561.1499783039093,512.7751466274261
408,324.15000882148735,342.9777034759521
409,314.1499939203262,298.21699347496025
410,332.65000071525566,322.0964917182922
411,245.14999862909312,238.21177210807795
412,227.15000357627866,209.6574860453605
413,434.15000166893003,409.311511182785
414,447.14998927116386,466.0963543891906
415,253.15000321865077,256.18618067502973
416,272.14999731779096,278.31993278264997
417,284.94999732971183,248.75401523113243
418,330.1500030994415,350.7129844665527
419,152.05000188350672,165.4453947782516
420,332.65000071525566,410.9655907392501
421,210.0499954462051,229.59973242282865
422,405.1500048875808,393.5145809888839
423,398.150011563301,298.8320466518402
424,318.1499901056289,271.7410900831222
425,250.15000607967372,321.0505005359649
426,400.1500096559524,396.20460774898527
427,546.149992609024,526.8321224689483
428,237.14999403953547,270.91225411891935
429,307.1500005960464,307.3650297164916
430,469.1499927282333,466.22802581787107
431,311.14999678134916,266.206002497673
432,404.650005364418,410.1557674646377
433,475.1500114440918,497.14642252922056
434,275.6499939799308,303.31046369075773
435,361.6499974966049,335.14999833106987
436,414.14999630451194,378.3152308702468
437,340.6499930858611,348.4999367237091
438,420.64999010562894,433.4949925184249
439,348.1500103712081,364.20827951431266
440,458.15000321865074,460.8879527091979
441,449.1500118017196,443.5367962360382
442,535.1500030994415,529.4430681705475
443,393.1499918937683,433.72319366931913
444,374.15001001358024,383.3556463956832
445,357.15000178813926,412.2027596473693
446,397.65001204013817,398.59326627254484
447,330.65000262260435,359.18599691390983
448,396.6499885559082,385.8543488025665
449,442.1499940395355,397.74610188007347
450,320.6500121593475,327.61818733215324
451,463.649997973442,441.6253122329711
452,469.1499927282333,440.377561712265
453,286.64999570846555,304.8999049901962
454,390.1499947547912,385.9947201251983
455,420.64999010562894,425.23590948581693
456,119.54999927580354,124.175761604309
457,498.14998950958244,457.0599016189575
458,401.1500087022781,396.6031899690628
459,458.15000321865074,479.5626660823822
460,412.6499977350235,453.86821355819694
461,337.1499964237213,325.03131296634666
462,378.15000619888303,321.34483065605156
463,256.15000035762785,269.4969573259353
464,459.6500017881393,444.17144861221306
465,311.14999678134916,373.90206303596494
466,336.1499973773956,378.622366452217
467,502.14998569488523,468.63814082145683
468,382.1500023841857,348.6240812778472
469,363.64999558925626,352.1393271923065
470,436.64999928474424,460.048461818695
471,348.1500103712081,398.2279929161071
472,392.6499923706054,353.5033043861389
473,447.14998927116386,473.47083415985105
474,151.1500027418136,151.124220752716
475,306.15000154972074,317.5678059101104
476,421.1499896287918,469.9784621238708
477,316.1499920129775,304.7597291707992
478,237.14999403953547,247.0445838212966
479,426.15000929832456,441.69921245574943
480,190.65000172853465,197.38615121841426
481,487.15,459.9182077884674
482,264.55000456571577,272.9427995920181
483,193.14999934434886,186.89889338016505
484,301.15000631809227,320.8081987142562
485,458.15000321865074,486.51067998409263
486,505.1499828338622,480.9520586967468
487,350.1500084638595,300.3207549095153
488,361.6499974966049,300.06865348815916
489,280.1500019073486,324.910687470436
490,392.14999284744255,424.5767703294753
491,576.650012397766,660.8621510505675
492,443.649992609024,410.6256350517273
493,378.15000619888303,416.6852089405059
494,302.15000536441795,298.95406510829923
495,210.14999535083766,195.87702509164805
496,465.64999606609337,462.08716955184934
497,562.149977350235,538.618914747238
498,228.15000262260432,204.97811611890788
499,255.1500013113021,242.26630147695536
500,147.4500001609325,156.2238126635551
501,485.65000143051145,470.84991779327385
502,453.1500079870224,392.05434288978574
503,234.14999690055842,230.9262096524238
504,388.4499963760376,341.6236725091934
505,211.64999392032618,248.26569702625272
506,228.15000262260432,270.6657978534698
507,323.1500097751617,282.53699865341184
508,223.14999517202372,235.10057028532026
509,312.14999582767484,322.04028453826896
510,417.149993443489,422.5237664222717
511,354.15000464916227,376.27004709243766
512,205.64999964237208,230.7550587892532
513,378.15000619888303,370.76303865909574
514,241.3500022530555,274.96046628952024
515,95.85000049471847,117.07432653903956
516,593.1499966621398,607.4544795989989
517,355.15000369548795,364.48985304832456
518,408.6500015497207,374.6661385536193
519,422.64998819828025,471.25089492797844
520,413.1499972581863,395.04568901062004
521,576.1500128746031,479.2547484874725
522,240.1500033974647,239.63629420995707
523,432.1500035762786,401.419705414772
524,178.15000143051142,180.41774120330805
525,515.1500221729278,500.8574160575866
526,383.1500014305114,385.29760446548454
527,431.65000405311577,462.01302495002744
528,375.1500090599059,382.87639465332023
529,436.1499997615814,421.9266017913818
530,431.1500045299529,406.4098277330398
531,450.15001084804527,414.3505581855773
532,243.15000053644172,203.43229647874827
533,363.1499960660934,313.2057621717452
534,199.75000526905055,191.96647163629527
535,179.1500004768371,214.90313109159464
536,267.1500020861625,198.1654271125793
537,495.6499918937683,485.1476558685302
538,541.8499967098236,444.2911210298538
539,458.15000321865074,495.21802749633787
540,372.9500111579895,330.3980233907699
541,451.150009894371,403.17803707122795
542,328.8000043869018,374.8735674858093
543,398.150011563301,395.8609375
544,203.15000202655787,181.01671423912043
545,342.14999165534965,294.5954915523529
546,370.1499893903732,372.5868394613266
547,437.1499988079071,454.42493345737455
548,266.15000303983686,301.255749130249
549,115.15000041723246,137.22286548614494
550,423.15001215934745,430.26564564704887
551,630.1500102519989,517.2225030899046
552,495.14999237060545,480.7008370399475
553,303.1500044107437,294.7772851228714
554,468.14999368190763,404.7632750511169
555,478.65000810623167,484.0121242046356
556,407.650002503395,399.2454406261444
557,226.9500037670135,232.55579020977015
558,197.1499955296516,222.46827539205546
559,570.1500185966491,510.12055482864366
560,431.65000405311577,430.1294043302535
561,298.1500091791153,329.93116166591636
562,342.14999165534965,341.95627238750455
563,156.14999797344205,168.86339005231852
564,257.64999892711637,261.18227806091306
565,260.749995970726,227.89880540370936
566,445.6499907016754,404.63546481132505
567,416.0999944448471,383.17365732192985
568,210.0499954462051,224.54558279514308
569,383.1500014305114,323.91381647586815
570,348.9500096082687,359.75852813720695
571,461.45000007152555,458.9775439739227
572,456.15000512599937,485.51322247982023
573,386.64999809265134,373.41320719718925
574,319.1499891519546,320.7765271902084
575,249.74999424219126,249.90433182716362
576,371.1499884366989,356.043648982048
577,448.14998831748954,392.9828366279602
578,194.14999839067454,231.87184658050532
579,382.1500023841857,387.35762205123893
580,138.15000292062754,146.1443134784698
581,337.1499964237213,323.4004982948303
582,275.6499939799308,228.2591178655624
583,370.1499893903732,382.76024129390714
584,369.64998986721037,381.2661322593688
585,419.1499915361404,435.1443066835403
586,441.14999499320976,396.53410401344297
587,309.14999868869774,294.6402373552322
588,281.35000076293943,332.0339944601059
589,532.1500059604645,525.9917029380798
590,333.1500002384185,370.34998919963834
591,446.649989748001,441.6290023565292
592,239.15000435113905,241.47277828454963
593,366.7499926328659,372.8416534900665
594,357.15000178813926,377.3578759670257
595,319.1499891519546,295.26543226242063
596,367.1499922513961,334.11593284606926
597,344.1499897480011,308.39909520149223
598,274.44999512434003,280.73488649129865
599,393.1499918937683,409.95112445354454
600,231.74999918937678,239.68611087799067
601,403.1500067949295,446.50732126235954
602,327.4500056743621,388.71935095787046
603,193.14999934434886,248.9624705553054
604,513.6500236034393,472.36418809890745
605,163.14999740719793,158.66170134544367
606,222.99999531507487,204.62280120849604
607,413.6499967813491,400.8946081638336
608,303.1500044107437,293.14827885627744
609,327.1500059604644,343.8063683748245
610,217.15000089406962,225.94719436168666
611,321.15001168251035,327.48539175987236
612,332.1500011920928,263.03332712650297
613,423.15001215934745,413.3146842956542
614,204.45000078678126,197.82683994770045
615,369.1499903440475,362.1137556076049
616,354.45000436306,331.8428411722183
617,294.1499885559081,318.2675119876861
618,306.6500010728836,367.27186408042905
619,479.6500071525573,493.83806791305534
620,313.1499948740005,279.6676221132278
621,478.65000810623167,481.52358796596525
622,477.15000953674314,452.99666013717643
623,317.1499910593032,324.2108103275299
624,323.1500097751617,381.21781852245323
625,184.14999570846553,165.0193199157714
626,308.14999964237205,310.47494854927055
627,382.1500023841857,417.500946187973
628,443.1499930858612,398.37657537460325
629,452.1500089406967,442.13772621154783
630,434.15000166893003,445.0100597381591
631,280.1500019073486,285.2494594097137
632,204.15000107288355,205.32050337791438
633,256.6499998807907,295.29612627029417
634,318.64998962879173,326.7954119682312
635,472.1499898672103,505.02241697311393
636,291.1499914169311,295.41022684574125
637,366.64999272823326,397.246468925476
638,441.14999499320976,362.1259256839752
639,323.6500092983245,283.7518557548523
640,487.15,515.4804715156555
641,210.54999496936793,205.4730203390121
642,354.15000464916227,392.731419467926
643,468.14999368190763,458.9291813611984
644,182.14999761581416,169.91938855648036
645,302.6500048875808,343.58019556999204
646,388.14999666213987,394.80363156795494
647,396.6499885559082,443.25656678676603
648,412.14999821186063,443.40580906867973
649,451.150009894371,493.78469552993766
650,489.64999761581413,424.7081485033035
651,568.1500205039978,429.83788456916807
652,348.1500103712081,334.00588896274564
653,290.24999227523796,322.9312905311584
654,403.1500067949295,413.51771440505973
655,541.6499969005583,486.436071062088
656,242.15000149011607,242.93087806701655
657,311.14999678134916,307.86651995182035
658,247.14999672174446,255.25003787279127
659,438.64999737739555,439.8430558681488
660,245.84999796152113,254.32365801334373
661,267.1500020861625,269.88492127656934
662,273.84999569654457,277.1485995888709
663,348.1500103712081,362.2715511560439
664,190.1500022053718,190.9223988294601
665,324.6500083446502,314.2736741542816
666,347.1500113248825,375.98920669555656
667,326.4500066280364,318.0108895540237
668,432.95000281333915,449.9540921688079
669,429.65000596046445,424.47122302055357
670,444.04999222755424,419.7467407226562
671,171.85000132918353,161.094861292839
672,358.45000054836265,375.1417246103286
673,303.1500044107437,324.1886940240859
674,380.1500042915344,339.48621120452873
675,301.6500058412551,334.5292999982833
676,355.15000369548795,356.4884432792663
677,341.6499921321868,346.3195868968963
678,395.6499895095825,340.83349730968473
679,298.1500091791153,321.7796298503875
680,418.6499920129776,409.7179624080658
681,455.65000560283653,445.24019148349754
682,279.35000267028806,285.5968686580658
683,193.14999934434886,232.68659409284587
684,193.14999934434886,200.54949131011958
685,238.15000530481333,236.9300529003143
686,350.1500084638595,375.03798570632927
687,529.1500088214874,538.0506357192992
688,445.6499907016754,467.8520711898803
689,503.1499847412109,472.349476480484
690,342.6499911785125,418.04576482772825
691,345.14998879432676,319.6914597988128
692,518.1500193119049,515.6718691825866
693,348.1500103712081,335.4663225650787
694,311.14999678134916,325.2645483255386
695,355.65000321865074,379.8226585626602
696,343.64999022483823,303.5963871717453
697,369.64998986721037,373.7741061687469
698,274.14999541044233,276.6728546857833
699,416.1499943971633,404.06928744316093
700,177.15000238418574,206.2724697232246
701,571.6500171661376,566.3469430446625
702,306.6500010728836,325.18265690803526
703,319.64998867511747,282.83347930908195
704,527.1500107288359,489.3855306148528
705,439.64999642372123,477.00303997993467
706,178.15000143051142,187.43855562210078
707,261.14999558925626,276.96713593006126
708,292.14999046325676,276.6835218310356
709,439.1499969005584,452.81569745540617
710,309.14999868869774,310.69740679264066
711,448.14998831748954,411.0442074775695
712,362.44999673366544,370.0576141119003
713,351.15000751018516,369.82249703407285
714,263.15000590085975,287.25739982128135
715,222.14999612569804,210.02500768899912
716,284.1499980926513,330.7889809846878
717,424.15001120567314,441.96470584869377
718,414.6499958276748,405.00261988639824
719,515.1500221729278,485.1853146791458
720,468.14999368190763,438.20556964874265
721,302.15000536441795,343.44109501838676
722,268.45000084638593,338.9803710222244
723,399.1500106096267,425.057024025917
724,515.6500216960907,472.7148964643478
725,385.64999904632566,452.87591245174406
726,295.9500112771987,279.5986339092254
727,381.15000333786,396.74813117980955
728,478.1500085830688,438.87394633293144
729,229.15000166893,242.91259851455683
730,432.1500035762786,365.0367244720458
731,318.1499901056289,318.89409985542295
732,400.1500096559524,376.6017427682876
733,438.64999737739555,446.34520020484916
734,408.15000202655784,417.21377637386314
735,412.14999821186063,400.8882787466049
736,383.1500014305114,413.8633641242981
737,424.15001120567314,412.0274421215057
738,322.6500102519989,310.0182529926299
739,461.15000035762785,468.4742846727371
740,249.14999481439585,258.6887320518493
741,326.65000643730156,379.34245374202726
742,502.6499852180481,402.59255375862114
743,331.65000166893,411.6414454221725
744,450.15001084804527,428.1824364900588
745,347.1500113248825,378.8575812816619
746,327.1500059604644,308.2107278347015
747,348.1500103712081,339.3864068031311
748,319.4499888658523,352.2320934772491
749,393.1499918937683,411.7115577697753
750,482.65000429153434,474.0866937875747
751,345.14998879432676,378.4442385673523
752,526.1500116825102,496.9428547859191
753,256.15000035762785,316.9540235042571
754,374.15001001358024,362.74958100318906
755,495.6499918937683,471.75734605789177
756,274.64999493360517,313.889901304245
757,554.6499845027922,556.8062385559081
758,443.1499930858612,408.73162415027616
759,314.1499939203262,268.47654041051857
760,230.85000004768366,250.95582153797147
761,436.1499997615814,467.8807857275009
762,210.84999468326563,201.163420343399
763,301.15000631809227,290.1670744657516
764,437.1499988079071,482.19570364952085
765,338.149995470047,361.4882918834686
766,435.1500007152557,515.4262193679809
767,326.1500069141387,369.92496516704557
768,323.1500097751617,317.75563564300535
769,280.65000143051145,294.84128799438474
770,246.1499976754188,215.84006812572474
771,401.1500087022781,420.4845454931259
772,380.6500038146972,393.0036821603774
773,392.14999284744255,354.30919315814964
774,432.1500035762786,412.94454779624937
775,278.6500033378601,305.7660331964492
